,id,intent,answer,question,email
383,6342db713d103704ca39e4f9,9, يرجى التواصل بهذا الخصوص مع منسق البرنامج الخاص بك عن طريق إرسال ايميل  ,,ماجستير ادارة اعمال f18 ورقمي 113730
384,6342db713d103704ca39e4fb,36,   يجب أن تقوم بإرسالها إلى منسق البرنامج الذي قمت بالتسجيل عليه    ,,"      ..   أنا انطلب مني أعيد تحميل صورة مصدقة التخرج لمفاضلة ربيع
2019 من قبل المنسق mtm_coor و حسابي بالجامعة هو Numair_124194 . 
 .     "
385,6342db713d103704ca39e4fc,34," يتم تدقيق الطلبات تباعا
يرجى المتابعة 
ويرجى مراجعة حسابك باستمرار  ",,"    
بخصوص التقدم المفاضلة لم يتم تدقيق طلبي حتى الآن      "
386,6342db713d103704ca39e4fd,34," يتم تدقيق الطلبات تباعا و ليس دفعة واحدة
يرجى متابعة حسابك بشكل مستمر  ",,اسم المستخدم Sherine_123309
387,6342db713d103704ca39e4fe,15,"يمكنك التسجيل على المفاضلة المقبلة بالشهر العاشر
التسجيل يتم الكترونيا عبر الموقع ",,  ارغب بالانضمام إلى طلاب الجامعة  
388,6342db713d103704ca39e504,21, خلال الاسبوع الحالي سيتم اعلانها ,,"   أرجو من حضرتكم التكرم علينا والاجابة حول موعد نتائج المفاضلة غير الموعد
المجدول بالتقويم المعلن على موقع الجامعة    "
389,6342db713d103704ca39e514,21," الايميل الرسمي والمعتمد للجامعة هو info@svuonline.org
<mailto:info@svuonline.org> 
وأيضا ايميل مدير العلاقات العامة pr_manager@svuonline.org
<mailto:pr_manager@svuonline.org>  ",,"        السورية
السادة إدارة  
 ..
يرجى التكرم بتزويدي بعنوان بريد الكتروني معتمد من الجامعة ليتم الارسال
اليه من قبل الملحقية الثقافية السعودية في بيروت , 
حيث   متخرج من   بالعام 2016 وفق قرار تخرج 392 من
قسم ال BIT , و المصدقة مصادق عليها من الخارجية السورية ,
واقوم حالياً بتصديق شهادتي من الملحقية السعودية في بيروت و طلبوا مني
ايميل للجامعة ليتم التحقق من الشهادة عبره ,
أعلم بوجود رابط للتحقق من الشهادات على موقع الجامعة و لكنهم طلبوا ايميل
الجامعة ,, 
         "
390,6342db713d103704ca39e515,41,"حاليا التسجيل على المفاضلة منتهي
يمكنك التسجيل على المفاضلة المقبلة بالشهر العاشر ",,"   
في كل مرة احاول الدخول إلى رابط تسجيل الطلاب الجدد احصل على نفس النتيجة
(الصورة المرفقة) .. اين يكمن الخلل ؟ 
  ⚘⚘  "
391,6342db713d103704ca39e51b,27," التسجيل على ISE حصرا على شهادة الثانوية العلمي بمعدل 80%
وما فوق  ",,"      طالبة معد TIC في دمشق 
يحق لي ادخل هندسة معلوماتية عالافتراضية    "
392,6342db713d103704ca39e51c,27,"  يجب أن يكون معدل الثانوية المهنية اختصاص معلوماتية 85% حد أدنى
  المعهد يمكنك التسجيل على برامج ترقية المعاهد   ",,"      شهادتي بكالوريا مهني معلوماتية والمجموع83%
او إذا تخرجنا من المعهد منكمل افتراضية    "
393,6342db713d103704ca39e522,48," بخصوص كلمة السر يرجى التواصل على العنوان التالي:
support@svuonline.org <mailto:support@svuonline.org> 
وبالنسبة للتحويل المبلغ يرجى التواصل على العنوان التالي:
epayment@svuonline.org <mailto:epayment@svuonline.org>  ",,"     المسؤول المحترم 
   
أرجو أن تكون بخير .
أسمي لينة الإمام تم قبولي في برنامج MBA MBA ، رقمي الجامعي
121648.
أرغب بعرض مشكلتين لدي:
١  أواجه صعوبة بتحويل المبلغ المطلوب من البنك العقاري لجهتكم مع العلم
اني حاولت مرات كثيرة .
٢  مشكلة بكلمة السر، لا أستطيع الدخول على حسابي.
       "
394,6342db713d103704ca39e523,38,"  يرجى التواصل مع قسم الدعم التقني لاستعادة اسم المستخدم وكلمة المرور على
العنوان التالي:
support@svuonline.org <mailto:support@svuonline.org> 
وبالنسبة الايميل التفويض يجب أن تقوم بإرساله للنافذة الواحدة على العنوان
التالي:
sws@svuonline.org <mailto:sws@svuonline.org>   ",,"        لكم جميعا 
  محمد ماهر بن محمد رضوان الشحرور تخرجت من BIT في عام 2015 
جاء والدي إلى مركز الجامعة لاستلام الشهادة , أخبرته الموظفة المسؤوله
أنه يجب علي أن اكتب نص رسالة عن طريق بريدي في الجامعة ينص على أنني أفوض
والدي في استلام الشهادة , لكني لم أستطيع الدخول إلى بريدي ولا اعلم
الاسباب ولذلك أكتب لكم من بريدي الخاص . 
معلوماتي الشخصية :
الاسم : محمد ماهر محمد رضوان الشحرور 
رقم الهوية الوطني : 01030147504
معلومات موكلي هو (والدي )
محمد رضوان بن كامل الشحرور 
رقم الوطني : 01030148221
أرجو منكم مساعدتي واعلامي بما يجب فعله في أقرب وقت  !       "
395,6342db713d103704ca39e52e,24," لا يوجد ماجستير عمارة بالجامعة الافتراضية
يرجى الاطلاع على دليل القبول الجامعي الموجود على الموقع لمعرفة
الاختصاصات الموجودة  ",,"          السادة   المحترمين
  مهندس معماري مقيم بالسعودية ولي رغبة بالانتساب إليكم لبرنامج
الدراسات العليا ماجستير العمارة والدكتوراه او ما يعادله لديكم اتمنى
الإفادة عن طريق الانتساب إليكم 
و            "
396,6342db713d103704ca39e533,49,   يجب أن تقوم بإرسال ايميل إلى منسق البرنامج الخاص بك    ,, طلب تغير نفاذ من الكويت إلى التل  
397,6342db713d103704ca39e540,24,"    يجب أن تقومي بإرسال ايميل إلى منسق البرنامج الخاص بك لتغيير مركزك إلى
ألمانيا
يرجى الاطلاع على دليل القبول الجامعي الوجود على الموقع لمعرفة جميع
التفاصيل حول التكاليف     ",,"             و ،
أنا طالبة في   في طرطوس سنة اولى ماجستير في قسم إدارة
الأعمال، الآن أنا مقيمة في ألمانيا و أريد الاستفسار عن كيفة التقديم في
فرع   في ألمانيا وعن أسعار المواد. 
  ً
             "
398,6342db713d103704ca39e543,12,"  يجب أن تقومي بتسليم أوراقك لمركز النفاذ ومن ثم التسجيل على المواد والدفع
يرجى متابعة الإعل ت الموجودة على موقع الجامعة لمعرفة جميع الخطوات
الواجب اتباعها   ",," لم تظهر لي مفاضلة المواد حتى الأن علما اني مقبولة في المفاضلة وإن الوقت
المتبقي للإنتهاء المفاضلة هو التاسع من هذا الشهر "
399,6342db713d103704ca39e544,9, يرجى التواصل بهذا الخصوص مع منسق البرنامج الخاص بك عن طريق إرسال ايميل  ,,"    أرجو منكم تعديل الكنية من خريوطلي إلى خربوطلي وباسرع وقت لحصول على
مصدقة تاجيل وتقديمها لشعبة التجنيد و       "
400,6342db713d103704ca39e54e,28,"جميع المواعيد موجودة على الموقع ضمن أخبار المفاضلة 
يرجى الاطلاع لمعرفة الخطوات بالتفصيل ",,"  المواد والتأخير ليس منا ونحن خارج القطر لان الشهادة سعودية ط وليس
بالسهولة  "
401,6342db713d103704ca39e550,3,"    لا يوجد نقل مباشر من جامعة إلى أخرى
يمكنك التسجيل على شهادة الثانوية و   القبول يتم إحضار كشف علامات
وتوصيف مواد وبحال وجود مواد متشابهة يتم تعديلها وفق المعايير التي
تعتمدها الجامعة
التسجيل على المفاضلة المقبلة بالشهر العاشر     ",,"       ،
  ارغب بالاستفسار عن فروع الجامعة في أربيل العراق حيث اني الآن
طالبة في السنة الثالثة نظام التعليم المفتوح في دمشق وأرغب في النقل
لجامعتكم الموقرة .لأتمكن من استكمال دراستي في العراق بسبب السفر.
لذلك أرجو التفضل بتزويدي برقم موبايل لأخذ معلومات اكثر مع العلم تم
التواصل على رقمكم الارضي ولم يتم الرد.
  و التقدير      "
402,6342db713d103704ca39e551,3,"    التسجيل على المفاضلة المقبلة بالشهر العاشر 
يمكنك التسجيل على شهادة الثانوية و   القبول يتم إحضار كشف علامات
وتوصيف مواد وبحال وجود مواد متشابهة يتم تعديلها وفق المعايير التي
تعتمدها الجامعة    ",,"     السادة الاعزاء،
أنا طالب سوري مقيم حاليا في المانيا، درست في جامعة حلب كلية BSCE
لكني و لظروف عائلية استنفذت منذ العام ١٩٩٦ و لم انهي الدراسة، كنت وقتها
في السنة الثالثة، أود الاستعلام عن امكانية المتابعة عن طريق الجامعة
الافتراضية هنا في المانيا علما أني لا أملك حاليا سوى بطاقتي الجامعية
القديمة كوثيقة.
 . 
رافد ميلص     "
403,6342db713d103704ca39e552,19,"حتى الآن لم يتم التمديد
يرجى إتمام الدفع بأسرع وقت ممكن ! ",,"     ونزلنا المواد والتأخير ليس منا ونحن خارج القطر لان الشهادة سعودية ط وليس
بالسهولة
المهلة 11 7ولكن التأخير لتفعل الحساب ونزل المواد من الجامعة ولم يكن
اسمنا موجود بقائمة المقبولين فأرجو النظر بهذا الموضوع لأن لا يوجد وقت كاف
للدفع ونحن خارج سوريا
بتاريخ ١١ ٠٧ ٢٠١٩ ١٠:٣٣ ص، كتب  info  <info@svuonline.org
<mailto:info@svuonline.org> >:
	جميع المواعيد موجودة على الموقع ضمن أخبار المفاضلة 
	يرجى الاطلاع لمعرفة الخطوات بالتفصيل      "
404,6342db713d103704ca39e565,9," يرجى التواصل بهذا الخصوص مع منسق البرنامج الخاص بك عن طريق إرسال ايميل
وطلب تغيير المركز  ",,"    
بدي اسأل إذا طالب على بطاقتو الامتحانية متحدد امتحانو بمركز اللاذقية
فيه يعمل امتحانو بمركز دمشق بسبب ظرف اضطراري ولا حصرا في المركز المحدد
على البطاقة   "
405,6342db713d103704ca39e577,43,"  يجب معادلة الشهادة كونها غير سورية 
يرجى الاطلاع على الرابط التالي:
https:  svuonline.org ar news 3911 
مع ضرورة احضار هذه الأوراق لمركز الجامعة الرئيسي في دمشق   ",,"       : 
يرجى ارسال ضوابط القبول في ماجستير MedE أومدى امكانية قبولي
فيه علما اني من العراق وحاصل على شهادة البكالوريوس في التكنولوجيا الطبية
 قسم تكنولوجيا الأسنان ١٩٩٩ ٢٠٠٠م 
مع فائق شكري واحترامي 
 محمد      "
406,6342db713d103704ca39e57e,9, يجب التواصل بهذا الخصوص مع منسق البرنامج الخاص بك عن طريق إرسال ايميل  ,,     أريد أن استفسر عن عدد المقررات التي يجب أن انجح بها لاترفع إلى السنة الثانية       
407,6342db713d103704ca39e585,17,"المفاضلة المقبلة بالشهر العاشر 
المعدل المقبول 50% حد أدنى 
تكلفة المادة 16000 ل.س داخل سوريا ",,   BL ؟ من   اذنكم رد     
408,6342db713d103704ca39e58b,45,"  التسجيل على المفاضلة المقبلة بالشهر العاشر 
التسجيل يتم عن طريق الموقع
تكلفة المادة 16000 ل.س داخل سوريا 
ويمكنك الحصول على خصم نقابة المعلمين بقيمة 20% في حال أحد الوالدين (
الأم أو الأب ) منتسب للنقابة
يرجى الاطلاع على دليل القبول الجامعي الموجود على الموقع لمعرفة جميع
التفاصيل   ",,"      
  بس بدي استفسر عند بدء التسجيل للطلاب الجدد في فرع BL
واخد معلومات متل(سعر المادة،وعدد المواد الي لازم نزل بالفصل،واذا في خصم
لاولاد المعلمين)     "
409,6342db713d103704ca39e58c,21," حقوق  إعلام  معهد إدارة أعمال
تكلفة المادة 16000 ل.س  ",,التكلفه
410,6342db713d103704ca39e592,49, يجب التواصل مع منسق البرنامج الخاص بك عن طريق إرسال ايميل  ,,"     بس بدي اسال بلش التسجيل الفصل التاني   طالب قديم حقوق وخلصت
امتح تي بآخر الشهر السادس   "
411,6342db713d103704ca39e594,25,يجب أن تقوم الطالبة بتقديم طلب من حسابها الجامعي من خلال نظام الطلبات ,,"       
السؤال : كيفية استخراج الشهادة الجامعية وكشف علامات لطالبة مقيمة في
الإمارات العربية المتحدة علما انها أرسلت وكالة موثقة أمام السفارة
السورية في دبي .        "
412,6342db713d103704ca39e598,46," التسجيل على المفاضلة المقبلة بالشهر العاشر و يتم الكترونيا عن طريق الموقع
يرجى الاطلاع على دليل القبول الجامعي الموجود على الموقع لمعرفة جميع
التفاصيل  ",,   أنا خريج حقوق بدي استفسر عن الماجستير بجامعتكم 
413,6342db713d103704ca39e59a,6,"  الشهادة بحاجة لتعديل كونها غير سورية
يرجى الدخول على الرابط التالي لمعرفة الأوراق المطوبة للتعديل:
https:  svuonline.org ar news 3911 
يجب إحضار هذه الأوراق لمركز الجامعة الرئيسي في دمشق عندما تفتح المفاضلة ويجب التسجيل على المفاضلة بالشهر العاشر بشكل الكتروني من خلال الموقع   ",,"  
معكم شمسه الهندي مواطنة اردنيه مقيمة في جده و متخرجة من مدارس جده منذ حوالي الخمس سنوات اود التسجيل بجامعتكم ما الشروط المترتبه على ذالك؟ "
414,6342db713d103704ca39e5a0,21,التكلفة تقسم على دفعات فصلية ,,الدفع مرة واحدة ام فصلي
415,6342db713d103704ca39e5a1,18," حاليا فقط في المانيا
العناوين موجودة على الموقع ضمن صفحة اتصل بنا  ",,"   
وين الكن فروع ومراكز باوروربا؟
    "
416,6342db713d103704ca39e5a2,15,"يمكنك التسجيل على المفاضلة المقبلة بالشهر العاشر.. يتم التسجيل عن طريق
الموقع 
الدفع يتم بالمصرف التجاري السوري باليورو ",,"        
  عايشة بألمانيا وشهادتي ٢٠١٤ علمي معدل ٧١.٣٨
سؤالي انه خلص التسجيل لهلسنة ولا لسا فيني سجل 
وبالنسبة للدفع فيني ادفعها بالشام باليورو و  بألمانيا ولا لازم ادفعها
من هون عن طريق حوالة؟
و        "
417,6342db713d103704ca39e5a4,21,يرجى الاطلاع على الملف المرفق ,,"       يرجى ارسال رقم شركة الفؤاد للصرافة او موقعها الالكتروني 
حيث يوجد عدة شركات بهذا الاسم  
Get Outlook for Android <https:  aka.ms ghei36>      "
418,6342db713d103704ca39e5a6,9, يرجى التواصل بهذا الخصوص مع منسق البرنامج الخاص بك عن طريق إرسال ايميل  ,,"  يعطيكون العافيه
عم اضغط على Registration in placement test
عم يطلعلي you are not registered on english program
مع العلم اني طالبه في برنامج ITE وسجلت بفصل S19 وال ID خاصتي هو
alaa_121600  "
419,6342db713d103704ca39e5a7,18,جميع العناوين موجودة على موقع الجامعة الرسمي ضمن صفحة اتصل بنا ,,"     
 أرجو رقم للتواصل في جدة 
للاستفسار عن الجامعة    "
420,6342db713d103704ca39e5a8,51,  لا يوجد اختصاص صيدلة     ,,بس لدي اسال يوجد فرع صيدلة
421,6342db713d103704ca39e5ae,54,"يمكنك التسجيل على المفاضلة المقبلة بالشهر العاشر 
التسجيل يتم عن طريق الموقع
يرجى المتابعة لمعرفة المواعيد بدقة عند تحديدها ",,"    ..   خريج إدارة أعمال بدي استفسر عن مواعيد التسجيل بالماجستير
  متابع موقع الجامعة بس مالحقت سجل    "
422,6342db713d103704ca39e5b2,45," التسجيل على المفاضلة المقبلة بالشهر العاشر و يتم عن طريق الموقع 
يرجى الاطلاع على دليل القبول الجامعي الموجود على الموقع لمعرفة جميع التفاصيل حول الاختصاصات  ",,           الاء تنوكي مقيمة خارج سوريا وحابة اسجل في الجامعة بس ماعندي اي معلومات عن كيفية التسجيل   شهادة البكالوريا من ٢٠٠٧_٢٠٠٨ مع العلم   دخلت لموقع الجامعة بس مافهمت التفاصيل        
423,6342db713d103704ca39e5b3,47,"  اختصاصك غير مقبول بماجستير القانون الدولي
يمكنك التسجيل على ماجستير MBA  ماجستير MIQ  ماجستير إدارة
التقانة 
المفاضلة المقبلة بالشهر العاشر والتسجيل يتم عن طريق الموقع   ",,"         خريجة كلية BSCE   قسم MBA بدي استفسر إذا في
مجال قدم على ماجستير القانون الدولي الانساني ولا حصرا بدا تكون دراستي
علوم سياسية او ما شابه ؟      "
424,6342db713d103704ca39e5b7,17,"  يتم الإعلان عن موضوع الترشيحات عند بدء التسجيل على المفاضلة 
يرجى الاطلاع على الرابط التالي حول المفاضلة الماضية
https:  svuonline.org ar news 3919   ",,"      ..  حابب استفسر عن مفاضلة 
قبول المرشحين من قبل الشركات في حال ستكون 
قائمة في مفاضلة الخريف القادم ؟؟ وفي حال كانت
قائمة ما الكتاب المطلوب من الشركة بالنسبة 
للمحتوى والجهة المرسلة و الجهة المرسل إليها ؟
      "
425,6342db713d103704ca39e5b8,24,"  يوجد مركز بالمانيا لتقديم الامتح ت
يرجى الاطلاع على دليل القبول الجامعي الموجود على الموقع لمعرفة جميع
التفاصيل   ",,"  يا أخي يرجى إجابتي بوضوح أنا في المانيا ولا أستطيع السفر هلوأستطيع من
ألمانيا تقديم الإمتح ت ف ولا استطيع السفر لاي بلد أخر .
Mimi alkeddeh  "
426,6342db713d103704ca39e5ba,9, يرجى التواصل بهذا الخصوص مع منسق البرنامج الخاص بك عن طريق إرسال ايميل  ,,"       
  تخرجت السنة الماضية ولحد الان ما سحبت الشهادة فيني اعرف الاوراق المطلوبة لسحب الشهادة ووين التقديم الكتروني ولا عادي ؟ 
 
       "
427,6342db723d103704ca39e5bc,17,يمكنك التسجيل على المفاضلة المقبلة بالشهر العاشر ,,"         
حابب استفسر إذا فيني سجل فرع تاني بالجامعة علما انني عم درس هندسة معلوماتية بالافتراضية حابب كمل دراسة BL بالافتراضية و    لكم        "
428,6342db723d103704ca39e5bd,46,"يمكنك التسجيل على المفاضلة المقبلة بالشهر العاشر 
التسجيل يتم عن طريق الموقع
الدفع يتم بالمصرف التجاري او العقاري السوري 
لمعرفة جميع التفاصيل يرجى الاطلاع على دليل القبول الجامعي الموجود على
الموقع لمعرفة التفاصيل ",,"          ...
  خريج حاسوب ونظم المعلومات تعليم المفتوح جامعة حلب اسمي رضوان صوراني
بدي اسأل عن تفاصيل التسجيل في الماجستير في   واي
ماجستير فيني أقدم عليه وايمتى ليبدأ التقديم واذ في تفاصيل عن آلية
التقديم و المحتوى العلمي وآلية الدفع... 
  حسن التعاون .        "
429,6342db723d103704ca39e5c2,45,"    نعم يمكنك التسجيل من أي مكان لأن التسجيل يتم الكترونيا عن طريق الموقع
الدفع يتم بالمصرف التجاري السوري ولكن بالدولار او اليورو في حال ستقدمين
امتح تك بلبنان 
يرجى الاطلاع على دليل القبول الجامعي الموجود على الموقع لمعرفة جميع
التفاصيل     ",,الدفع؟
430,6342db723d103704ca39e5c5,36," يرجى التواصل بهذا الخصوص مع منسق البرنامج الذي قمت بالتسجيل عليه عن طريق
إرسال ايميل  ",,"              أنا اسمي رامي عصام العبد الرزاق . وهاد رقمي الجامعي rami_63524 .
وعندي مشكلتين في البي ت الشخصية يللي مسجل فيها بالجامعه الإفتراضية :
أولاً : في غلط بسيط بالكنية يعني بدل Alabdulrazzak لازم ينكتب هيك
الكنية الصحيحة : Alabdul Razzak يعني لازم يكون في مسافة بين Alabdul وال
Razzak مع مراعاة الأحرف الكبيرة ببداية كل كلمة لأن هيك مكتوب بجوازي
السفر السوري . يعني هيك لازم يكون اسم الطالب في ال personal profile
بالأخير : Rami Essam Alabdul Razzak 
ثانياً : أريد تغيير ايميلي القديم الذي سجلت عن طريقه في الجامعة
الافتراضية وهو madany_s_w_2013@hotmail.com
<mailto:madany_s_w_2013@hotmail.com> واستبداله بايميلي الجديد الذي
اراسلكم عن طريقه وهو silver.wolf.2022@gmail.com
<mailto:silver.wolf.2022@gmail.com> . وذلك بسبب عجزي عن الوصل لايميلي
القديم بسبب نسياني لكلمة السر .
ثالثاً : أريد تغيير صورتي الشخصية التي قدمتها عند تسجيلي في الجامعة
الافتراضية السورية واستبدالها بصورة أحدث في العمر .
  لحسن تفهمكم             "
431,6342db723d103704ca39e5c6,18,"  يرجى التواصل مع منسق برنامج الامتح ت عن طريق إرسال ايميل
جميع العناوين موجودة على الموقع ضمن صفحة اتصل بنا   ",,"       
اسم الطالب : ossama_108105
يرجى افادتي بشرح هذه الفقرة من الماعدة الامتحانية وهي :
تتم مساعدة الطالب بالحد الأدنى من المقررات ثم الحد الأدنى من العلامات، و يتم اختيار المقررات ذات الساعات المعتمدة الأكبر أولاً وذات نسب النجاح الأخفض ثانياً.
حيث أن لدي 3 مواد وفيها المجموع النهائي 58 لمقرر واحد و 59 لمقررين .
يعني حسب اختيار المقررات اي مقررات تتم اختيارها ؟
  لحسن تعاونكم      "
432,6342db723d103704ca39e5db,25,يجب أن تقوم بالدخول إلى حسابك الجامعي وتقديم طلب من نظام الطلبات ,,"           ،
  اسمي خالد قوصرة، درست عندكون سنة ٢٠٠٦ و٢٠٠٧ ، كنت خريج المعهد
المتوسط لهندسة الكومبيوتر، وعدلت شهادتي ل باتشولر بالكومبيوتر سيانس ، لو
تكرمتم احتاج إلى كشف علامات او قائمة بالمواد التي تم دراستها وتخرجت
بها.
رقم شهادة التخرج هو ٢١٧٠، معددل التخرج ٧٩.٩٦
تاريخ التخرج ٥.٨.٢٠٠٨
Khaled_14290@svuonline.org <mailto:Khaled_14290@svuonline.org> 
الدراسة كانت عن   من قبرص
و  
خالد قوصرة          "
433,6342db723d103704ca39e5dd,21,يجب أن يكون المعدل 50 % حد أدنى ,,     هلق إذا كان المجموع ٤٥٪ مابيحسن يسجل؟   
434,6342db723d103704ca39e5de,0," يجب أن يتم التواصل بهذا الخصوص مع منسق البرنامج الخاص بك عن طريق إرسال
ايميل 
جميع العناوين موجودة على الموقع ضمن صفحة اتصل بنا  ",,"  السادة الاعزاء
يرجى الاطلاع والمساعدة.
خالص التحيّات
فريق الدعم التقني  "
435,6342db723d103704ca39e5df,35,نعم يمكنك التسجيل على برنامج BSCE ,,"   طيب سؤال   اذنك 
انتو وقت تطلبو معدل مثلا 60٪ هاد بيكون مع ديانة ولغتين ولا صافي
كمان سؤال   معدلي 61.7٪ بيطلعلي اقتصاد ؟   "
436,6342db723d103704ca39e5e2,21, الشهادة حكومية ومعترف بها ,,يعني معتمدة دولياً الشهادة ولا لا ؟ 
437,6342db723d103704ca39e5e3,43,"   في حال الشهادة الحاصل عليها غير سورية يجب تعديلها 
يرجى الاطلاع على الرابط التالي لمعرفة الأوراق المطلوبة للمعادلة:
https:  svuonline.org ar news 3911 
يجب إحضار هذه الأوراق لمركز الجامعة الرئيسي في دمشق خلال الشهر الحالي   ",,"بالسعوديه وبدي سجل عندكم لازم وثق شهاده بالبحرين ولا ما بصير وثقها
بسوريا؟؟"
438,6342db723d103704ca39e5ed,54,"يرجى إرسال سؤالك ! 
التسجيل على المفاضلة سيبدأ بمنتصف الشهر التاسع تقريبا
التسجيل يتم عن طريق الموقع
يرجى متابعة الموقع باستمرار لمعرفة المواعيد بدقة عند تحديدها ",,"     ،
  مقيمة بدبي وبدي سجل بالجامعة، الرقم اللي حاطينو ما حدا عم بيرد عليه
لا تبع دبي ولا تبع سوريا، عطوني رقم لاقدر اتواصل واخد المعلومات.
     "
439,6342db723d103704ca39e5f3,21,   يجب إجراء الامتحان الخاص      ,,"     
شهادة اختبار اللغة (الانكليزي) المعهد العالي للغات
بيمشي حالا للتسجيل بالماجستير بالجامعة الافتراضية؟
ولا في اختبار خاص بالجامعة؟   "
440,6342db723d103704ca39e5f7,45,"التسجيل يتم بشكل الكتروني على موقع الجامعة
يرجى المتابعة لمعرفة التفاصيل
يرجى الاطلاع على دليل القبول الجامعي الموجود على الموقع لمعرفة جميع
التفاصيل ",,لتسجيل الرغبة المطلوبة
441,6342db723d103704ca39e5fd,15," نعم يمكنك التسجيل
التسجيل سيبدأ خلال الشهر الحالي 
ويتم التسجيل على الموقع  ",,"    	 ..     خريجة ادب انكليزي من جامعة قرطبة الخاصة في
حلب فيني سجل دبلوم تأهيل تربوي EDUC ؟     "
442,6342db723d103704ca39e5fe,24," الثانوية التجارية غير مقبولة بالإعلام
يرجى الاطلاع على دليل القبول الجامعي الموجود على الموقع لمعرفة جميع
التفاصيل والاختصاصات المتاحة  ",,"          
    مقيمة في الامارات...واخدت الثانوية التجارية من دمشق سنة
١٩٩٨..وحابة هلأ كمل دراسة وعندي شغف كبير...بس حابة ادرس اعلام..وعلمت
مؤخرا   درجة القبول هي 60..و  معدلي ٥٨...بحقلي؟؟؟؟؟؟
او اي حل لتعديل المجموع..او لتعديل الثانوية متل تحضيري لفترة
مثلا؟؟؟مجرد اقتراحات لاني حابة كتير...
رجاء لاتهملو ايميلي...
و  عم استنى المفاضلة بشهر ١٠..لان مرتاحة لجامعتكم متبدي قدم
هون..مع العلم قبلو اعمل فاونديشن ٤لشهر..وادرس..
بس   حابة   ومرتاحة الها ....
  للتفهم         "
443,6342db723d103704ca39e5ff,35, يمكنك التسجيل على BL  BMC – معهد إدارة أعمال  ,,او تسويق او موارد بشريه كافه اختصاصات اداره الاعمال ؟
444,6342db723d103704ca39e601,16,   لا يوجد برنامج لغة انكليزية      ,,"        فيما إذا كانت منحة الطلاب المتفوقين تشمل برنامج
اللغة الانكليزية         "
445,6342db723d103704ca39e604,19,"   الدوام اون لاين 
خلال الدراسة يتم تقديم وظائف 
يوجد مراكز امتحانية للجامعة في عدة مناطق بدمشق.. وهذه المراكز لتقديم
الامتح ت فقط    ",,"      فيها دوام ولو بسيط ؟ 
ولا دائما اون لاين
وشفت مبنى للجامعة بكلية ISE في دمشق هون الدوام بكون ؟
وفي مشاريع عملي كمان بتم عرضها ع النت ولا هي فيها دوام اكيد ؟    "
446,6342db723d103704ca39e609,18,"جميع العناوين موجودة على الموقع ضمن صفحة اتصل بنا, الاتصال بمنسقي
البرامج ",,       بدي بريد الالكتروني إلى المنسق البرنامج الخاص      
447,6342db723d103704ca39e60b,24,"يمكنك الاطلاع على التقويم الجامعي الموجود على الموقع لمعرفة المواعيد
بشكل تقريبي ",," مجال اداره الاعمال للسنه الماضيه بس لاطلع عليهن ويكون عندي فكره اكتر
وبخصوص الامتحان بس في الشهر الرابع تقديم امتحان واحد  "
448,6342db723d103704ca39e612,43,"  يجب تعديل الشهادة اولا كونها غير سورية
يرجى الاطلاع على الرابط التالي لمعرفة الأوراق المطلوبة للمعادلة:
https:  svuonline.org ar news 3911 <https:  svuonline.org ar news 3911>
يجب إحضار هذه الأوراق لمركز الجامعة الرئيسي في دمشق خلال الفترة الحالية 
 التسجيل يتم بشكل الكتروني من خلال الموقع بنهاية الشهر الحالي تقريبا   ",,"      
هلق إذا قدمت شهادة بكالوريا مصرية للجامعة الإفتراضية بتنقبل ؟! 
و بينطلب تسلسل دراسي شي ؟!
هيا بكالوريا حرة    "
449,6342db723d103704ca39e614,21,نعم يمكنك الحصول على بطاقة من مركز الجامعة الرئيسي ,,"  إذا سجلت بالافتراضية بحقلي بطاقة جامعية؟؟؟ 
متل باقي الجامعات الحكومية  "
450,6342db723d103704ca39e616,21,  دراسة الماجستير تتم   الإجازة الجامعية و ليس   المعهد   ,,اكمال ماجستير في اداره الاعمال
451,6342db723d103704ca39e61f,54," التسجيل سيبدأ خلال الفترة المقبلة و يتم بشكل الكتروني على الموقع 
يرجى متابعة الموقع لمعرفة الموعد بدقة عند تحديده ",,     
452,6342db723d103704ca39e622,54,"  التسجيل سيبدأ خلال الفترة المقبلة و يتم بشكل الكتروني على الموقع 
يرجى متابعة الموقع لمعرفة الموعد بدقة عند تحديده
معدل ISE 80% للثانوية العلمي   ",,"   
بدي اسئل عن التسجيل إذا انتهى ام لا وشو المجموع المطلوب للتسجيل في
ISE للشهادة السورية   "
453,6342db723d103704ca39e626,35, لا يمكن لخريجي هندسة العمارة التسجيل على ماجستير MIHL ,,"         
بدي أسأل عن ماجستير MIHL
أنا مهندس عمارة معي ماجستير عمارة مستدامة ألها علاقة بالإنسانية وعم
اشتغل بمنظمة أنسانية فيني سجل بهاد الماجستير ولا حكما لازم حقوق و اعلام
؟
و        "
454,6342db723d103704ca39e627,8,"   في حال ستقوم بتقديم الامتح ت بتركيا فالدفع يكون بالدولار او اليورو
تظهر لك القيمة والعملة بالوصل    ",,"      الدفع لما بدي سجل   بتركيا 
التسجيل بالمصرف السوري ع المادة 110 دولار
طيب   بسعر المصرف المركزي بالليرة السوري بدفع ولا بالدولار    "
455,6342db723d103704ca39e634,22,"  يمكنك التسجيل على ماجستير MBA ودبلوم EDU وماجستير
MIQ في حال كانت شهادة الثانوية علمي حصرا   ",,"    
يرجى تزويدي بالرد    "
